index,review_text,asin,stars
16015,Go to the Pizza Today website and get this for free.,B00006KSVF,⭐
16016,This was a gift for my husband.  He enjoyed it in the past so I sent him another subscription.,B00062PBQU,⭐⭐⭐⭐
16017,Love the articles and tips in this magazine. Offers great photos and ideas for trending hairstyles.,B00006K3ER,⭐⭐⭐⭐⭐
16018,This magazine is for those that are interested in runway and high-end salons...it didn't do much for me.,B00006K3ER,⭐⭐
16019,"You have UK version and some others,
but how about offering the US version?
And can you make it available for the
Kindle Fire?",B00007AZQW,⭐
16020,"Great magazine! Very articulate and engaging articles, the pictures are beautiful and the stories are inspiring!",B00009YEQY,⭐⭐⭐⭐⭐
16021,A lot of feelings about climbing.,B00009YEQY,⭐⭐
16022,A month later still not one issue.  Go direct.,B0001EK960,⭐
16023,"Ordered this product at the end of April and the site says it has shipped. Its been a month since, and yet no magazine. This is ridiculous.",B0001EK960,⭐
16024,Nice sexual fantasy stories.  I didn't call it great because the stories they had in the late 80's and early 90's were the best.,B0001EK960,⭐⭐⭐⭐
16025,I cannot rate something that has not yet been received.  It has been a month since I ordered and nothing has been received to date.,B0001EK960,⭐
16026,I am unable to review this product as I haven't received a copy of it yet.,B0006HANO0,⭐
16027,Nothing unique.,B0009GJEMA,⭐⭐⭐
16028,Youpi isn't a real publisher.  It has no grounding in the real world.  #IsraelIsACountry,B00006LE8F,⭐
16029,"It's just the ""Best"". What can I say. See for yourself. I've found more muster in Filati's  Buch.. . .",B000RFQ0AW,⭐⭐⭐⭐
16030,"There is no pictures or cartoon you can see in articles  in digital editions ,,, only text ..wish for better ..because New Yorker is my favorite magazine ..",B001O2SCKI,⭐⭐⭐⭐
16031,I love this,B001P79SQY,⭐⭐⭐⭐⭐
16032,It's deep and clear. TLS brings intersting subjects. The only problem is price.,B001P80M1S,⭐⭐⭐⭐
16033,An excellent publication.  The only literary/book review that I read from cover to cover.  It has lead me to several wonderful books.,B001P80M1S,⭐⭐⭐⭐⭐
16034,"anyone who has an interest in Alaska or in big game hunting will enjoy this magazine.  the photos are quite well done, and the stories are well written and interesting.",B001PIBQ54,⭐⭐⭐⭐
16035,"Very disappointed, will not renew. Not the same magazine I got years ago. Too much about cars regular people could never afford.",B001PNCZSG,⭐
16036,I love the Fill It ins. I love how hard they are at times. But th s ts good for the British s in,B001Q6604M,⭐⭐⭐⭐
16037,"terrible.  bought a subscription for my mother, last december, and as of today, 7-16-15, she has only received two books.  I would not recommend this subscription to anyone.",B001Q6604M,⭐
16038,Really disappointed in the current wonder woman comics. The artwork and writing are not up to par for one of the great superheroes of all time.,B001V7PSYE,⭐
16039,"OK -- but the articles are poorly prepared, way too many photos/ads for the price, and few really important ideas.",B001W39EX8,⭐⭐⭐
16040,Gift for son has inspired planning for a dive.,B001W8Q9O0,⭐⭐⭐⭐
16041,not able to view on kindle cloud reader,B001W8Q9O0,⭐⭐⭐
16042,This was a great magazine. My mom and I both enjoyed it. Sadly we only got a few issues then it was replaced with another science magazine that just wasn't as interesting.,B001W8Q9OU,⭐⭐⭐
16043,I like to stay current on all the details out there in the scientific world and this magazine certainly helps cover all the bases. Simply wonderful.,B001W8Q9OU,⭐⭐⭐⭐⭐
16044,Your stories are interesting also discussion of technique is worthwhile.,B001W8Q9NG,⭐⭐⭐
16045,good ATV mag,B0023BNO5M,⭐⭐⭐⭐
16046,Only got one magazine,B0023BNO5M,⭐
16047,great mag!,B0023BNO5M,⭐⭐⭐⭐
16048,"My husband enjoys this magazine and has always been happy with it.  Amazon has made subscriptions easy to renew, wonderful job!",B0023BNO5M,⭐⭐⭐⭐⭐
16049,"Ok, not many pages or articles.",B0023EW63A,⭐⭐⭐
16050,"LOVE this magazine! If you love the mountains, great photography, and interesting articles about the area, then you will love this magazine as well!",B0025UXH1W,⭐⭐⭐⭐⭐
16051,I thought this was a magazine about nice pickup trucks not a for sale and parts catalog.  Do not like it!,B0026HR44U,⭐
16052,There was no indication that the name of this publication had changed nor a notification that it was fewer issues per year.  Time will tell in reference to the quality.,B00283LGPU,⭐⭐⭐
16053,Love Dog Fancy. If you love Dogs you will love this Magazine!,B00283LGPU,⭐⭐⭐⭐⭐
16054,My favorite magazine. So many things to do in SD.,B002C0T5GQ,⭐⭐⭐⭐⭐
16055,"Easy to read, different topics each month",B002C0T5GQ,⭐⭐⭐⭐⭐
16056,Great magazine for anyone who loves vintage muscle cars!,B002CJCSDY,⭐⭐⭐⭐⭐
16057,Nothing wrong with the magazine it's great but it took a month or so longer than it said till I received it. ;(,B002CT517E,⭐⭐
16058,awesome !,B002DHSFS2,⭐⭐⭐⭐
16059,especially like the section on past TV shows - trip down memory lane.  moderate to difficult depending on how much TV you watch,B002DHSFS2,⭐⭐⭐⭐
16060,"When I purchased this it said a one year subscription, but it didn't mention that it is only 6 issues. They only send one ever 2 months. Very disappointing.",B002DHSFS2,⭐⭐
16061,First time.. There are too many advertisements and not enough pictures and content... so far..,B002ELLZLQ,⭐⭐⭐
16062,Every issue makes me want to visit or move to Maui.  Beautiful Photography and interesting articles. What else could you ask for.,B002ELLZLQ,⭐⭐⭐⭐⭐
16063,"I bought this for my niece for her birthday on June 3rd.
Estimated arrival is the end of August. What are they doing with my money?",B000EHS5YC,⭐
16064,Great magazine for the gluten sensitive. It opens a whole new world of eating and we gluten sensitives don't feel deprived of goodies anymore.,B002LCKPHS,⭐⭐⭐⭐⭐
16065,Christmas gift. Recipient loves it.,B002LCKPHS,⭐⭐⭐⭐
16066,I loved it !!!!,B002LITH0I,⭐⭐⭐⭐⭐
16067,A birthday present from my daughter! Thanks so much. It was a great gift!,B002M4XJSC,⭐⭐⭐⭐⭐
16068,"I ordered this subscription for my mother and she loves it.  Something fun to do without tv or the internet, great way to unwind before bed.",B002M4XJSC,⭐⭐⭐⭐⭐
16069,"Im tired of begging for my order, never again will i use this company. We ordered this in september 7 2012 and have yet to receive  anything",B002M4XJSC,⭐
16070,"I love puzzles and I noticed that I've been charged for the puzzles, but I have yet to receive anything in the mail -- no puzzles!  Still waiting...",B002M4XJSC,⭐
16071,Second best cooking magazine ever (first is Cook's Illustrated).,B002MRSLK0,⭐⭐⭐⭐⭐
16072,"My favorite cooking magazine! It has awesome recipes with pictures, tips, and variety!",B002MRSLK0,⭐⭐⭐⭐⭐
16073,The only good pages are the tiny drawn comice the rest is just absurd.,B002NM7VMI,⭐⭐
16074,Read The New Yorker in the past. The articles seem strange and disjointed. Some of the little snippets make no sense at all.,B002NM7VMI,⭐⭐⭐
16075,I just wrangled with CS at the New Yorker.  The best price I could get for hard copy and digital was $49.99 a year.,B002NM7VMI,⭐⭐⭐
16076,I expected more editorial content and fewer ads.,B002NM7VNM,⭐⭐
16077,Great magazine!  Learning a lot about the building process and enjoying all the photos of existing homes!,B002NM7VNM,⭐⭐⭐⭐
16078,So much more advertising than actual articles.  I was hoping with the advertising they would list already existing log homes for sale.,B002NM7VNM,⭐⭐⭐
16079,Not interested in the video half of the magazine.  Sometimes an interesting photo article.,B002PXWHCO,⭐⭐⭐
16080,does not give useful information. Limited in scope. Would not recommend it or renew it,B002PXWHCO,⭐
16081,"Magazine as vessel for marketing. I had hoped for more but shouldn't have been surprised, most of the photography magazines are like this.",B002PXWHCO,⭐⭐
16082,Very informative  and good product information,B002PXWHCO,⭐⭐⭐⭐
16083,The print is too small on the iPad,B002PXWHCO,⭐⭐⭐
16084,I have an 11 year old son who is really into electronics and computer programming.  He loves robotics!  I bought him this magazine and he loves it!,B002PXW1YS,⭐⭐⭐⭐⭐
16085,Save yourself a lot of trouble and just subscribe to Rock and Ice instead.,B002PXVYZ0,⭐
16086,"Reads well on my tablet, pictures are nice. Shorter than I expected in terms of content but that was ok.",B002PXVYZ0,⭐⭐⭐⭐
16087,"Bought for husband, enjoys, but was more visitors advertisement than informational.",B002PXVY7S,⭐⭐⭐⭐
16088,"I have been getting this magazine for years, it was just a renewal, interesting articles!",B002PXVY7S,⭐⭐⭐⭐
16089,"We love wildlife and want to know what kind they have here in AZ.  Very informative, his aunt apparently subscribe to the same magazine.",B000060MJU,⭐⭐⭐⭐
16090,I love this magazine. It helps keep me connected to my home state.,B002ROEVG6,⭐⭐⭐⭐⭐
16091,I can't review this product because I won't start receiving it until March. I didn't realize this was a subscription to a magazine. Poor advertising on this product,B002ZJSNQC,⭐
16092,The magazine's website offers a better price for this subscription; 20% off the price here.  It also provides lots of free embroidery patterns for machine embroidery.,B002ZJSNQC,⭐⭐⭐
16093,Haven't received it yet.....I ordered it in December. I hear I won't get it until April or May....kind of a long wait! I am excited to get it....,B002ZJSNQC,⭐⭐⭐
16094,very poorly written with little content. Not worth the time or money.,B0032KHQXO,⭐
16095,Glad to find how to easily get the subscription again.,B0032KHQUW,⭐⭐⭐⭐⭐
16096,"SUBSCRIPTION SUCKS!!!! ordered for my son and so far only received 1 magazine.  Really,  thieves.  Deserves no stars.",B0032KHQUW,⭐
16097,the best tennis magazine,B0032KHQUW,⭐⭐⭐⭐⭐
16098,Always shows up half way through the Grand Slam.  Be nice if it could come prior to !!!!!!!!,B0032KHQUW,⭐
16099,Not enough tennis gear info more like People mag,B0032KHQUW,⭐
16100,I have had terrible problems with delivery,B0032KHQUW,⭐⭐
16101,What the hell is this little girls magazine doing in the suggested gifts for fathers day????,B0036QY6A0,⭐
16102,I was hoping for some good information on mountain living but what I got was big glossy pictures and lots of ads.  Will not renew.,B0036QY68M,⭐⭐⭐
16103,"Nice, show the newest issue in newsstand but deliver the last issue to my kindle.",B0036QY66O,⭐
16104,Love the new movies!,B0037STB02,⭐⭐⭐⭐
16105,Wonderful magazine for quilters.,B003BHC6EC,⭐⭐⭐⭐⭐
16106,"I have subscribed to this magazine for several years and had difficulty renewing it on line, I went to Amazon and am pleased that I had no trouble renewing my subscription.",B003BHC6EC,⭐⭐⭐⭐
16107,I just started receiving the NCR and I absolutely love.  It is well laid out and well written.  It is essential reading for every Catholic.,B003K195YI,⭐⭐⭐⭐⭐
16108,Only received 5 magazines and was supposed to receive one years worth...,B003K195VG,⭐
16109,"Been reading it for years, it's my go to for tips, stories and gear. Just switched to Kindle version and I love it.",B003K195VG,⭐⭐⭐⭐
16110,Awesome magazine.  Very informative!  Love to hear other hunting stories!,B003K195VG,⭐⭐⭐⭐⭐
16111,A litter slow dowdloading,B003K195VG,⭐⭐⭐
16112,"One big fat advertisement.  The ""hunting"" articles are nothing more than sales pitches.  Pages are slick and non absorbent, not even good for toilet paper.",B003K195WA,⭐
16113,Good magazine but only recieved 4 total.,B003K195WA,⭐
16114,"Like most mags, most stories are actually advertisements for something",B003K195WA,⭐
16115,one of the better bowhunting magazines,B003K195WA,⭐⭐⭐
16116,If you like ads buy this magazine.,B003K195WA,⭐⭐
16117,"Lots of data, not for the casual investor.  Look at it see if it is right for you.  I found it to exhaustive.",B003ZUYWF6,⭐⭐
16118,"A good, though short, summary of the weekly events. For the price it will suffice. If you want in depth information Barrons is better.",B003ZUYWF6,⭐⭐⭐
16119,Short crisp articles addressing the markets' behaviors and what is influencing them. Good use of graphics to illustrate the analysis.,B003ZUYWF6,⭐⭐⭐
16120,"I paid for a year, received two magazines and then they just stopped coming.",B000FI91TS,⭐⭐
16121,10/08/2015 The new year long subscription was shorted by one month.  Needed to take the time to fill out report to have it fixed.  10/21/2015 update...still not corrected,B000FI91TS,⭐⭐⭐
16122,Never have received even one issue!,B000FI91TS,⭐
16123,It is a must have for any true Saddlebred owner or fan. Keeps you up to date on all the shows and ongoings in the SB world.,B00006KVWD,⭐⭐⭐⭐⭐
16124,"Never received the magazine, I tried to contact Synapse Magazines customer service but never receive an answer.",B00006I50E,⭐
16125,The most penetrating articles I've read all in one place!,B00452VA4E,⭐⭐⭐⭐⭐
16126,not good.,B0046Z4TZW,⭐
16127,I dislike paper magazine.,B0046Z4TZW,⭐
16128,Not that interesting . Not really worth it. Try nylon instead,B0046Z4TZW,⭐
16129,"It's pretty boring, I read it when I'm hung over in the bathroom",B0046Z4TZW,⭐⭐⭐
16130,This magazine is trash. The articles give NO helpful insight and they talk about topics that on one likes. Save your money and buy Maxim,B0046Z4TZW,⭐
16131,"I was very disappointed with this magazine, and it frankly had no redeeming qualities.",B0046Z4TZW,⭐
16132,"Whatever, it was a promo. Cancelled after one issue. Ever since Kardashian this rag has crashed for me. Actually, crashed few years earlier, but Kim was the death knell.",B0046Z4TZW,⭐
16133,Not enough detail.,B00496IJ9A,⭐
16134,"Nothing special... good toilet reading
Thanks",B00496IJ9A,⭐⭐⭐
16135,"One of my favorite magazines! Lots of great info on things to do, places to go and people to know in the DC metro area.",B0049W695K,⭐⭐⭐⭐⭐
16136,I love the Washingtonian Magazine and can't buy it locally so having it mailed directly to me is a great timesaver.  Enjoyable read.,B0049W695K,⭐⭐⭐⭐⭐
16137,"Nothing new here. Had hoped for new ideas but found none, don't spend your money on this one.",B004AAON6S,⭐
16138,I love this magazine! Great pics & articles.,B004AAON6S,⭐⭐⭐⭐⭐
16139,Great recipes but often have difficult to find ingredients for us common folk.,B004AAON6S,⭐⭐⭐
16140,"The layout and accessibility, continuity...photography gorgeous and articles pertinent...its a super nice magazine with quite a few recipes I would actually make!",B004AAON6S,⭐⭐⭐⭐
16141,I love it but not anymore making magazine in 2015.,B004CGWWJ0,⭐⭐⭐⭐
16142,I was disappointed when I found out that I can't access the kindle edition until I receive the first print edition.,B004CGWWJ0,⭐⭐⭐
16143,Very good dog mag,B004CGWWJ0,⭐⭐⭐⭐
16144,Mother enjoys reading this Spanish magazine in Spanish.,B004EC1J64,⭐⭐⭐⭐
16145,Muchas paginas con anuncios y nada interesante.,B004EC1J64,⭐
16146,"I have two fashionistas, ages 9 and 7. We LOVE this magazine.  As a mom, I am very thankful for the great content that is AD FREE!  You will not regret your subscription!",B004EC1J6E,⭐⭐⭐⭐⭐
16147,"DONT CAN BE USE , IT COMES BROKEN",B004EC1J5K,⭐⭐
16148,Pretty good magazine but they canceled my subscription 4 months before it was supposed to end.,B004EC1J5K,⭐⭐
16149,"Mother reads this magazine, unable to rate it, but it keeps her busy and happy and up to date with all the Hispanic actors.",B004EC1J5K,⭐⭐⭐
16150,So slow!!!,B004EC1J5K,⭐
16151,Delivered when expected. A+,B004FOPY0I,⭐⭐⭐⭐⭐
16152,Im beginning to wonder if I ever will receive this!  I will never order again!,B004FOPY0I,⭐
16153,I love this!!!! I get it on time so I'm very happy! I love getting this through amazon!! I recomend this to everyone!,B004GW3UNW,⭐⭐⭐⭐⭐
16154,"It is a very interesting and informative magazine. Also, they are very thorough with their investigation and interviewing. Really enjoying!",B004IMJKYI,⭐⭐⭐
16155,i tried the subscription in kindle....the print was way too small....even when enhanced....the articles were not of the interest that i expected....,B004IMJKYI,⭐
16156,Yikes. I didn't realize how much liberal clap trap would be included in this magazine. I'm sure there are people who will enjoy this stuff.,B004K6LHLG,⭐
16157,Excellent publication to improve your philosophical awakening..,B004K6LHLG,⭐⭐⭐
16158,"I usually knit shawls and the magazine is kind of limited.  For someone who wants family knitted projects, baby clothes, etc, it's a good purchase.",B004KNZNYG,⭐⭐⭐
16159,Only received ONE copy. Sux!,B004N36G58,⭐
16160,Absolutely love this knitting magazine! Such a nice variety of patterns and techniques.,B004N36G58,⭐⭐⭐⭐⭐
16161,I gift this magazine to my daughter each year. She loves it. The patterns are more on trend.,B004N36G58,⭐⭐⭐⭐
16162,I ordered Vogue Knitting as a gift.,B004N36G58,⭐
16163,re-learning French and this magazine is a great supplement to the Memrise app,B004O51R18,⭐⭐⭐⭐⭐
16164,"I enjoy this magazine, I would order it again.",B004P57EDW,⭐⭐⭐⭐
16165,cxl canada magazine please cxl,B004RD4GU6,⭐
16166,"Wrong magazine was delivered to my fire.  Tried to re do, same thing happened. Down loaded ""Candian Living""  so not a bad review against Style at home Magazine ...",B004RD4GU6,⭐
16167,Love this magazine! Fresh and fun!,B004RD4GU6,⭐⭐⭐⭐⭐
16168,Some interesting stories. A good market for new authors.,B004UD88K2,⭐⭐⭐⭐
16169,Unimpressed  - not so great.,B004UD88K2,⭐⭐
16170,I enjoy most of the articles,B004USTHDE,⭐⭐⭐
16171,I wish the cover would show up on my kindle. I very much like the cover art but they never show up on my Kindle Fire. Please fix this publisher.,B004USTHDE,⭐⭐⭐
16172,I just started reading this publication.  It is very interesting.  I like it and I don't usually like these type of writing.,B004USTHDE,⭐⭐⭐
16173,"For people starting a spiritual path
I find the magazine with very basic information.
Not for those looking into deeper meaning or actual transformation.",B004USTHDE,⭐
16174,I never ordered this magazine it my kindle downloaded it without my permission.,B004Y8EVN6,⭐
16175,"Interestesting article. I enjoyed it, but it was rather pricey for a single copy of a digital magazine.",B004Y8EVN6,⭐⭐⭐⭐
16176,It contains a lot of useful information to entertain people of all ages.,B004Y8EVN6,⭐⭐⭐⭐
16177,I am not quite sure what it is aiming at.,B004YCQ9VE,⭐⭐
16178,Very interesting n thought provocative,B004YCQ9VE,⭐⭐⭐⭐
16179,Just my taste - the magazine was not interesting to me.  I was glad to be able to check it out on a free trial basis.,B004YCQ9VE,⭐⭐
16180,Several subjects covered to inspire and guide you. Found to be interesting and realistic in the spiritual arena. Worth reading.,B004YCQ9VE,⭐⭐⭐⭐
16181,I am still a beginner trader though I found it easy to read and useful,B004YLO02A,⭐⭐⭐⭐
16182,Not interesting enough for me,B004Z90A7A,⭐⭐
16183,"I'm just getting started but exactly what I hoped for... Stimulating, thought provoking!",B004Z90A7A,⭐⭐⭐⭐
16184,Not enough information,B004Z90A7A,⭐⭐
16185,Commonweal gives you the opportunity to read  intelligent reports and opinions instead of the normal soundbite television and radio news.,B004Z90A7A,⭐⭐⭐⭐
16186,Truly excellent writing. My favorite magazine ever!,B004ZF1ZH8,⭐⭐⭐⭐⭐
16187,I cannot navigate current history on my tablet,B005062J1M,⭐
16188,informative but I unfortunately don't have the extra time to read it all before it's already old news.,B005062J1M,⭐⭐⭐⭐
16189,A good read to keep current,B005062J1M,⭐⭐⭐
16190,I have a purebred yorkshire terrier and this magazine helped me train and show her! Its great! Five stars. Any dog lover will go crazy about this magazine! WOW!,B00006K2N0,⭐⭐⭐⭐⭐
16191,I have been buying it since HS 15 years ago! Love it!!,B0050DOKYE,⭐⭐⭐⭐⭐
16192,"I'm pretty sure this is a free trade publication available at bodyshopbuisness.com
Good try though.",B00006K635,⭐
16193,"very liberal, does not hold tradition in a high regard. Jesus is NOT female!!!!",B00529YCWQ,⭐
16194,"Contains liberal prayers, reflections etc. dealing with healthcare, economics etc.  Would not recommend.",B00529YCWQ,⭐
16195,"One of the best out there, lots of material.",B0054LRNC8,⭐⭐⭐⭐⭐
16196,A magazine,B0054LRNC8,⭐⭐⭐
16197,"Best guitar mag. More features and color pictures than other mags. Love the product reviews, of which there are many.",B0054LRNC8,⭐⭐⭐⭐⭐
16198,Really not much there .Dee,B0058BJHLY,⭐
16199,No comments,B0058BJHLY,⭐⭐⭐
16200,Nice redaction and articles are assorted and interesting. A good choice for a light update on innovations on several subjects.,B0058BJHLY,⭐⭐⭐⭐
16201,This is new to me.  I like the technology foundation and the short article concept.  Interesting topics and well written pieces.,B0058BJHLY,⭐⭐⭐⭐
16202,"OK, but But found it's not for me.",B0058EONOM,⭐⭐⭐
16203,"Took forever for it to arrive and when it did the mag was not in a protected plastic bag, and it had rips and folds as thought it was just used by the last user..",B0058EONOM,⭐⭐
16204,I didn't actually purchase it. I read through it and although I did not enjoy everything it had some very interesting articles in it. Very different!,B0058EONOM,⭐⭐⭐⭐
16205,My 7 year old loves it.,B0058K4RBA,⭐⭐⭐⭐⭐
16206,"Not many stories that I am interested in; however everyones tastes are different.
The covers are always awesome.
Reading on an older generation kindle makes it hard to read.",B005ANGWV8,⭐⭐
16207,"it was OK, but there just wasn't much to it. 4/5 stories...lotta promo for one thing an another..definitely .not Fantasy and SF",B005ANGWV8,⭐⭐⭐
16208,"Not really a scify mag, disappointed in content cancelled after first issue received",B005ANGWV8,⭐
16209,Very informative and educational. One of my favorite magazines!,B005DNA3LU,⭐⭐⭐⭐⭐
16210,This is the best magazine.  My husband and I look forward to getting the next issue and my grandchildren love the pictures and articles.,B005DNAMPM,⭐⭐⭐⭐⭐
16211,Just another continued subscription,B005DNCU20,⭐⭐⭐⭐
16212,Most of the recipes just seemed odd to me and unappealing. Probably will cancel. The cover looked so summery but the recipe not anything I would make.,B005DNCU20,⭐⭐⭐
16213,Love all the recipes.,B005DNCU20,⭐⭐⭐
16214,"Its not what I thought it would be. I was looking for all things from 50, 60, 70...",B005DNCFP2,⭐
16215,Just ok. Nothing spectacular,B005DNCFP2,⭐⭐⭐⭐
16216,If you enjoy reading ads every other page then this is the magazine for you. Very disappointed!! Will not buy again.,B005DNB4SG,⭐
16217,not my favorite magazine. Will not reorder next year.,B005DNB4SG,⭐⭐⭐
16218,Not much substance. I wanted to like it.,B005DNB4SG,⭐
16219,The articles are uninteresting and not helpful. The entire magazine is basically ads.,B005DNB4SG,⭐
16220,This magazine had many articles that I liked. I really like the magazine.,B005DNB4SG,⭐⭐⭐⭐
16221,"Poor information wrong numbers etc
Ex McDonalds pricing now is less than ten years ago I think not",B0000EI1K6,⭐
16222,"The best in garden magazines for lushness, photography, plant appreciation, and armchair travel to Great Britain and other countries as well.",B005EI5R5Q,⭐⭐⭐⭐⭐
16223,My mother in law is a master gardener & she loves it.  Great ideas & articles.,B005EI5R5Q,⭐⭐⭐⭐⭐
16224,Phenomenal magazine. beautiful photography with articles and input from leaders in the field.,B005EI5R5Q,⭐⭐⭐⭐⭐
16225,My husband only got the channel guide for Two months and we paid for a year we are very disappointed with this.,B005EI3V40,⭐
16226,"Old woman didn't care for small print, for lists of hundreds of channels when I watch less than 20, and programs being listed which too often did not match the screened programs.",B005EI3V40,⭐
16227,BETTER THAN TV GUIDE FOR SURE!,B005EI3V40,⭐⭐⭐
16228,I guess I misunderstood what this channel guide would provide. I was looking for a guide to our local analog channels. Sorry I purchased this.,B005EI3V40,⭐
16229,This guide keeps me updated. Great.,B005EI3V40,⭐⭐⭐⭐⭐
16230,Good magazine. It just should have more issues for the yearly subscription,B005EI4Q12,⭐⭐⭐⭐
16231,This magazine has nice tops to crochet and knit.,B005FSTOJ0,⭐⭐⭐⭐
16232,I think it is funny that someone is charging for something that is free,B005HFBHTQ,⭐
16233,"Not bad, but limited.",B005IHSZ3E,⭐⭐⭐
16234,"The paper is OK, I was hopong for more but if you like lists of shows and addresses it was worth the $5 a year.",B005IHSZ3E,⭐⭐
16235,"Publication has become smaller over recent years. Less info with more ads.
Will not renew unless I see improvement of antique coverage.",B005IHSZ3E,⭐⭐⭐
16236,Only received one issue!,B005KBQOEA,⭐
16237,"Was interesting but seemed to have a lot of ads.
Maybe I am just not part of the magazine generation.

Did have some interesting beers to look for though!",B005KBQOEA,⭐⭐⭐
16238,Great magazine with really good articles. I am enjoying my subscription a great deal.,B005KBQOEA,⭐⭐⭐⭐
16239,Love this magazine as a home brewer,B005KBQOEA,⭐⭐⭐⭐⭐
16240,"This is just excerpts from books, not worth it, cancelled it.",B005KTMN3I,⭐
16241,4 stars for those who take the time to write short and write well.  This is a great way to find new authors and look for one who has a voice that reaches me.,B005KTMN3I,⭐⭐⭐⭐
16242,now idk about this magazine cuz ireally thought it was GOOD but BAD all at the same time so i gav it a two star,B005KTMN3I,⭐⭐
16243,A couple of stories held my interest but not all of them.  I was looking for more of how to do it .,B005KTMN3I,⭐⭐⭐
16244,Ordered on Sept. 5  Havn't gotten the first issue yet. May need to wait for two to three weeks longer. Looking forward to receiving my first issue.  Don,B005ML7WLM,⭐⭐⭐
16245,"Totally unimpressed. I thought I was purchasing an actual, physical magazine. My bad. I do not care for the quality of this publication.",B005N187S8,⭐
16246,I am subscribing!  Love it.,B005N187S8,⭐⭐⭐⭐⭐
16247,"Good articles, need more pictures- illustrations...",B005PZXBU6,⭐⭐⭐
16248,Wasn't the one I thought it was.  But it's ok.,B005S4KI96,⭐⭐⭐
16249,I love these crossword puzzles.,B005S4KI96,⭐⭐⭐⭐⭐
16250,A lot of great insights. Could do with a few less ads.,B005ST869K,⭐⭐⭐⭐
16251,"Does not work with the Kindle Reading App.
An error message says that it is incompatible with ALL devices.",B005ST869K,⭐
16252,Wanted to like it but I Cannot read it on my Kindle app on Surface Pro 4.. Come on Amazon lets fix this..:(,B005ST869K,⭐
16253,It's just okay,B005ST869K,⭐⭐⭐
16254,This magazine isn't what it used to be. It's getting skinnier all the time.,B005ST869K,⭐⭐⭐⭐
16255,No reviews. No technique tips. No real information. Just pretty pictures of things that are likely to get me killed.,B005TKA0C4,⭐
16256,No product reviews worth mentioning. Just lifestyle stories and travel stories about places most of us can't afford to go,B005TKA0C4,⭐⭐
16257,The subscription his news stands tuesday and i receive it on friday some Saturday. Not good for me.  It would be good to receive it wednesday at tbursday the latest.,B005UGNKAG,⭐
16258,Not particularly impressive. I was disappointed.,B005V0YEIS,⭐
16259,I enjoy the quick read of a variety of topics butiwant to switch from paper to digital without paying twice. How can I do this?,B005WZHTSY,⭐⭐⭐⭐
16260,Best news source in english language,B005YHGI0K,⭐⭐⭐⭐⭐
16261,Mostly adds not much reading,B005ZHQ110,⭐⭐
16262,Always full of SEASONAL recipe ideas! ME LOVE VT LONG TIME,B005ZHQ110,⭐⭐⭐⭐⭐
16263,Not a good read.,B005ZHQ110,⭐
16264,"Kindle rendition is excellent. As with most magazines, the ratio of advertizing to  useful articles is unpleasant, and so the 4 instead of 5 stars.",B005ZHNPGO,⭐⭐⭐⭐
16265,Chock full of information....Glad I have it!!,B005ZHNPGO,⭐⭐⭐⭐⭐
16266,"Good modeling magazine, just short. Needs more how to articles.",B005ZWBGE2,⭐⭐⭐
16267,"This is the magazine for the whole range of model builders, from beginner to expert.  I've been both, and this is the magazine.",B005ZWBGE2,⭐⭐⭐⭐⭐
16268,I received 4 of the same issue.,B005ZX9N5U,⭐
16269,very anti God publication,B005ZX9N5U,⭐⭐
16270,Absolutely fabulous. It always sits next to my reading chair. SRP,B005ZX9N5U,⭐⭐⭐⭐⭐
16271,Wrong magazine. Thought I was ordering Taste Of Home.,B00629MFVA,⭐⭐⭐
16272,Not very original recipes.,B00629MFVA,⭐⭐
16273,Love Taste of Home . Have read it and made the recipes for many years!,B00629MFVA,⭐⭐⭐⭐⭐
16274,For theater owners so it wasn't for me,B00657AACK,⭐⭐
16275,Great publication. I enjoy reading it each issue.,B0065MEDRI,⭐⭐⭐
16276,I read this daily. A wonderful part of my day.,B0065MEDRI,⭐⭐⭐⭐⭐
16277,best there is,B0067R8WCI,⭐⭐⭐⭐⭐
16278,I never bought this book and don't know how it ended up in my kindle. Never read it.,B0068CAFL8,⭐
16279,There are many interesting well written articles.,B006BFR2U4,⭐⭐⭐⭐
16280,This is a scam,B006E3I8C4,⭐
16281,"This magazine is mainly concerned with India's problemms today, which is well and fine, but I was looking for meditations and inspirations of the Hindu/Buddist religions.",B006E3I8C4,⭐
16282,"Nice colourful mag but just shows off the new bikes, no repairs or mods.",B006L8Z8B6,⭐⭐⭐
16283,Just reading my first issue...finding it to be an good reintroduction to Catholic point of view.,B006MWKZKA,⭐⭐⭐
16284,"there are lots of articles to read so there is sure to be something you like to read, really enjoyed it",B006MWKZKA,⭐⭐⭐⭐
16285,i don't have kindle and it was too big of a hassle to convert. So i closed the account,B006O82AD2,⭐
16286,I like the hard copy form.  Just couldn't get enough out of the Kindle version to be useful.,B006ONEMAG,⭐⭐⭐
16287,I always love this magazine.,B006ONEMAG,⭐⭐⭐⭐⭐
16288,"Very informative with very good product reviews.  Articles are well written and to the poit
Well worth the subscription price.",B006ONEMAG,⭐⭐⭐⭐
16289,I think Noseweek lends itself better to a hard copy magazine format or a tablet,B006VAOV30,⭐⭐⭐
16290,Bad layout but the content is superb. Worth every penny.,B006VAOV30,⭐⭐⭐⭐
